"Beep" "Day" "subjno" "Beepno" "PA" "NA." "PA_lag" "NA._lag"
2 5 187 42 0.102802106115238 2.79238198533206 2.42336181088653 1.45658975449936
3 5 187 43 2.22390124412684 2.18779756959123 0.102802106115238 2.79238198533206
4 5 187 44 3.24960903456407 1.96932965361307 2.22390124412684 2.18779756959123
5 5 187 45 3.01443339933186 2.53264355367524 3.24960903456407 1.96932965361307
6 5 187 46 3.27857469411215 1.7895458414617 3.01443339933186 2.53264355367524
7 5 187 47 2.57654514076986 3.15737049636743 3.27857469411215 1.7895458414617
8 5 187 48 4.36151202532333 3.14809567469381 2.57654514076986 3.15737049636743
9 5 187 49 3.85998102938764 2.3944744772468 4.36151202532333 3.14809567469381
10 5 187 50 3.5642852163763 2.78638709556955 3.85998102938764 2.3944744772468
1 6 187 51 1.98010338473085 2.59569344180008 NA NA
2 6 187 52 3.00678291814011 1.89884700542344 1.98010338473085 2.59569344180008
3 6 187 53 3.43028663312453 1.96197481373998 3.00678291814011 1.89884700542344
4 6 187 54 3.16162318831502 1.37795141756816 3.43028663312453 1.96197481373998
5 6 187 55 5.12999148472886 2.27527765753572 3.16162318831502 1.37795141756816
6 6 187 56 2.44286582775312 3.02093473148397 5.12999148472886 2.27527765753572
7 6 187 57 3.04393703130591 2.66769711073379 2.44286582775312 3.02093473148397
8 6 187 58 3.88977518579851 2.86106542289918 3.04393703130591 2.66769711073379
9 6 187 59 3.00221930083512 2.24023106009254 3.88977518579851 2.86106542289918
10 6 187 60 3.48797219792711 1.33236276808676 3.00221930083512 2.24023106009254
1 1 188 1 19.0183698744294 2.5045378716328 NA NA
2 1 188 2 17.7007491324407 1.976399063585 19.0183698744294 2.5045378716328
3 1 188 3 16.466636184459 1.48717776257347 17.7007491324407 1.976399063585
4 1 188 4 17.1921331760408 2.51600953211428 16.466636184459 1.48717776257347
5 1 188 5 17.7321259818546 2.67981375790982 17.1921331760408 2.51600953211428
6 1 188 6 18.6151688703124 2.81051385791929 17.7321259818546 2.67981375790982
7 1 188 7 19.1147306804479 3.13049792543912 18.6151688703124 2.81051385791929
8 1 188 8 17.9067664536989 2.20203545061232 19.1147306804479 3.13049792543912
9 1 188 9 15.0574416425621 2.55780016790839 17.9067664536989 2.20203545061232
10 1 188 10 15.5002090929795 2.88411158974249 15.0574416425621 2.55780016790839
1 2 188 11 17.4771434359132 2.02791603287901 NA NA
2 2 188 12 17.4737793789327 2.65569334180821 17.4771434359132 2.02791603287901
3 2 188 13 20.076565480257 3.3309390533035 17.4737793789327 2.65569334180821
4 2 188 14 19.4449422311754 1.90035268440431 20.076565480257 3.3309390533035
5 2 188 15 17.73910700482 1.54230822548338 19.4449422311754 1.90035268440431
6 2 188 16 17.4480616831658 2.51950328440209 17.73910700482 1.54230822548338
7 2 188 17 17.2967493381944 1.53292715505279 17.4480616831658 2.51950328440209
8 2 188 18 17.7520496767771 1.8596872746226 17.2967493381944 1.53292715505279
9 2 188 19 17.5564998608572 1.88213651477646 17.7520496767771 1.8596872746226
10 2 188 20 17.2794358035476 1.3854030003293 17.5564998608572 1.88213651477646
1 3 188 21 17.4682462708718 2.73706787040627 NA NA
2 3 188 22 16.9015547445922 2.56298393051025 17.4682462708718 2.73706787040627
3 3 188 23 17.1609227546213 2.0729488090077 16.9015547445922 2.56298393051025
4 3 188 24 16.8224725914125 2.30148082774976 17.1609227546213 2.0729488090077
5 3 188 25 15.3890130145112 1.27556902899677 16.8224725914125 2.30148082774976
6 3 188 26 15.7798225334151 2.18406923745917 15.3890130145112 1.27556902899677
7 3 188 27 16.9462122429144 2.97794615903228 15.7798225334151 2.18406923745917
8 3 188 28 17.6607950999568 3.02207521755493 16.9462122429144 2.97794615903228
9 3 188 29 17.316612682093 3.26920612813462 17.6607950999568 3.02207521755493
10 3 188 30 17.0956057882344 3.02264529495504 17.316612682093 3.26920612813462
1 4 188 31 16.6482080404391 1.38555810383126 NA NA
2 4 188 32 17.7329491971957 2.99230872003154 16.6482080404391 1.38555810383126
3 4 188 33 19.5041173344387 3.13791045792689 17.7329491971957 2.99230872003154
4 4 188 34 18.7309554923661 3.30690806727797 19.5041173344387 3.13791045792689
5 4 188 35 18.0731826614294 2.12522267528358 18.7309554923661 3.30690806727797
6 4 188 36 17.1359614506834 2.51311344254641 18.0731826614294 2.12522267528358
7 4 188 37 17.6346570941315 2.56468689705048 17.1359614506834 2.51311344254641
8 4 188 38 17.5967730145174 2.01152561886993 17.6346570941315 2.56468689705048
9 4 188 39 18.7423663040465 2.71272551397374 17.5967730145174 2.01152561886993
10 4 188 40 17.7385613142173 2.18494304776448 18.7423663040465 2.71272551397374
1 5 188 41 17.0065907517065 2.88814969799569 NA NA
2 5 188 42 18.2520716485092 2.29262718726469 17.0065907517065 2.88814969799569
3 5 188 43 17.9686910637619 1.90111692797838 18.2520716485092 2.29262718726469
4 5 188 44 19.4744470796475 1.86659873200158 17.9686910637619 1.90111692797838
5 5 188 45 20.0808899203622 1.91899524545297 19.4744470796475 1.86659873200158
6 5 188 46 19.6649735797678 2.74069337200607 20.0808899203622 1.91899524545297
7 5 188 47 19.1870345554716 2.9408362635833 19.6649735797678 2.74069337200607
8 5 188 48 18.252118660596 1.75338213113676 19.1870345554716 2.9408362635833
9 5 188 49 18.8975860822111 1.516171595099 18.252118660596 1.75338213113676
10 5 188 50 18.8604975914866 2.27323797768123 18.8975860822111 1.516171595099
1 6 188 51 19.2266533213954 1.61305290392207 NA NA
2 6 188 52 19.0595343136568 0.513014378999359 19.2266533213954 1.61305290392207
3 6 188 53 20.5538936298442 1.53643960696315 19.0595343136568 0.513014378999359
4 6 188 54 21.2526798874848 1.88071239364907 20.5538936298442 1.53643960696315
5 6 188 55 21.5847854287974 2.50328721148987 21.2526798874848 1.88071239364907
6 6 188 56 19.8758058521079 3.17710948169684 21.5847854287974 2.50328721148987
7 6 188 57 19.8158054736175 2.28878096574125 19.8758058521079 3.17710948169684
8 6 188 58 18.5948527344528 3.77131669690595 19.8158054736175 2.28878096574125
9 6 188 59 19.2161266604861 3.70760394273786 18.5948527344528 3.77131669690595
10 6 188 60 16.9710912539591 3.14394947289382 19.2161266604861 3.70760394273786
1 1 189 1 1.32360893478889 3.22960580242586 NA NA
2 1 189 2 1.1305213024691 2.84957310725764 1.32360893478889 3.22960580242586
3 1 189 3 1.90164700574306 2.78382618167881 1.1305213024691 2.84957310725764
4 1 189 4 3.92648799492759 3.29071978239747 1.90164700574306 2.78382618167881
5 1 189 5 2.25090137240347 1.49573018286634 3.92648799492759 3.29071978239747
6 1 189 6 0.298870511537404 3.09594702443012 2.25090137240347 1.49573018286634
7 1 189 7 1.7579171189266 2.27408983927172 0.298870511537404 3.09594702443012
8 1 189 8 1.81556601082789 3.03447581055968 1.7579171189266 2.27408983927172
9 1 189 9 3.11369741893234 2.86617835809232 1.81556601082789 3.03447581055968
10 1 189 10 3.28220629200088 2.48379049059756 3.11369741893234 2.86617835809232
1 2 189 11 4.06580695913432 3.16547532929003 NA NA
2 2 189 12 3.74245934522073 2.63036246217926 4.06580695913432 3.16547532929003
3 2 189 13 3.93002844731238 2.578514387563 3.74245934522073 2.63036246217926
4 2 189 14 1.88578936091062 3.6172066677184 3.93002844731238 2.578514387563
5 2 189 15 1.45073707375218 3.08584175699859 1.88578936091062 3.6172066677184
6 2 189 16 2.0826234359045 1.54275729897174 1.45073707375218 3.08584175699859
7 2 189 17 4.25506293434159 2.63193391036121 2.0826234359045 1.54275729897174
8 2 189 18 3.75709026552666 3.85889148469008 4.25506293434159 2.63193391036121
9 2 189 19 2.82229769405553 2.01563702083693 3.75709026552666 3.85889148469008
10 2 189 20 2.07311387554455 1.36420780510713 2.82229769405553 2.01563702083693
1 3 189 21 1.12120373173064 3.44160149939625 NA NA
2 3 189 22 1.47650156773201 1.9922982395167 1.12120373173064 3.44160149939625
3 3 189 23 2.99855517326887 2.69271370962382 1.47650156773201 1.9922982395167
4 3 189 24 4.63854420526741 2.65018822129143 2.99855517326887 2.69271370962382
5 3 189 25 1.61533828754568 2.54008057794458 4.63854420526741 2.65018822129143
6 3 189 26 -0.0107737394785509 1.41658712306852 1.61533828754568 2.54008057794458
7 3 189 27 3.22929240871642 1.80245340827895 -0.0107737394785509 1.41658712306852
8 3 189 28 2.51952246349293 3.31363774176622 3.22929240871642 1.80245340827895
9 3 189 29 2.706883792504 2.85656724646032 2.51952246349293 3.31363774176622
10 3 189 30 3.13022376053289 2.50798235740365 2.706883792504 2.85656724646032
1 4 189 31 3.35663592244183 3.00579695501233 NA NA
2 4 189 32 3.16456267879757 1.56218381983121 3.35663592244183 3.00579695501233
3 4 189 33 3.336409452275 1.96106535431737 3.16456267879757 1.56218381983121
4 4 189 34 3.10719864558058 1.96987674479856 3.336409452275 1.96106535431737
5 4 189 35 3.6417780191551 3.46922345454113 3.10719864558058 1.96987674479856
6 4 189 36 3.10725248936883 1.38234361204722 3.6417780191551 3.46922345454113
7 4 189 37 2.96067839488423 3.641132853617 3.10725248936883 1.38234361204722
8 4 189 38 2.56299444964459 3.09922058830477 2.96067839488423 3.641132853617
9 4 189 39 2.12160908724287 2.66364837054208 2.56299444964459 3.09922058830477
10 4 189 40 1.55327140265344 3.13378270364762 2.12160908724287 2.66364837054208
1 5 189 41 1.19172731749588 3.179842864968 NA NA
2 5 189 42 1.48863241913817 2.81792612979544 1.19172731749588 3.179842864968
3 5 189 43 1.41167964190176 2.01362462149302 1.48863241913817 2.81792612979544
4 5 189 44 1.17856805624963 2.37453563421674 1.41167964190176 2.01362462149302
5 5 189 45 2.10623852611832 4.62212084053584 1.17856805624963 2.37453563421674
6 5 189 46 2.19572066791617 1.66721416447782 2.10623852611832 4.62212084053584
7 5 189 47 1.32996197486275 1.92967205157437 2.19572066791617 1.66721416447782
8 5 189 48 0.927867501339716 1.52859352249168 1.32996197486275 1.92967205157437
9 5 189 49 2.37495991586598 1.36718252459833 0.927867501339716 1.52859352249168
10 5 189 50 4.11600320900315 2.80319739212206 2.37495991586598 1.36718252459833
1 6 189 51 3.4952723993562 1.17997796856587 NA NA
2 6 189 52 4.96400582896932 3.68040003327657 3.4952723993562 1.17997796856587
3 6 189 53 2.93404379760273 2.64639976506741 4.96400582896932 3.68040003327657
4 6 189 54 3.28615917176207 2.91251004405214 2.93404379760273 2.64639976506741
5 6 189 55 2.49442292400808 3.84804365607866 3.28615917176207 2.91251004405214
6 6 189 56 1.50103475677005 1.99067602378048 2.49442292400808 3.84804365607866
7 6 189 57 2.41668966180298 3.22402345264825 1.50103475677005 1.99067602378048
8 6 189 58 3.28477742874978 3.03948202442121 2.41668966180298 3.22402345264825
9 6 189 59 4.13654775144706 2.24060635123689 3.28477742874978 3.03948202442121
10 6 189 60 1.13369297675074 3.99746067030733 4.13654775144706 2.24060635123689
1 1 190 1 6.83415152491257 -0.648161342028825 NA NA
2 1 190 2 6.63417700891009 0.586807396460863 6.83415152491257 -0.648161342028825
3 1 190 3 5.77737630597933 0.106534525969022 6.63417700891009 0.586807396460863
4 1 190 4 4.59157815482819 -0.00515032066961885 5.77737630597933 0.106534525969022
5 1 190 5 5.04866589954906 0.0146518830577813 4.59157815482819 -0.00515032066961885
6 1 190 6 4.51170311336434 0.784416393632312 5.04866589954906 0.0146518830577813
7 1 190 7 5.19544289555247 0.55776559105902 4.51170311336434 0.784416393632312
8 1 190 8 6.63941543809494 -0.0542621957905856 5.19544289555247 0.55776559105902
9 1 190 9 4.47287741677792 -0.294564725527342 6.63941543809494 -0.0542621957905856
10 1 190 10 4.09279428181721 -0.167756765813928 4.47287741677792 -0.294564725527342
1 2 190 11 5.04549945162545 -0.68246895491805 NA NA
2 2 190 12 7.01948657317895 -0.753143838598274 5.04549945162545 -0.68246895491805
3 2 190 13 7.70360344927996 0.482388185892745 7.01948657317895 -0.753143838598274
4 2 190 14 5.79382868069727 -0.926669077194063 7.70360344927996 0.482388185892745
5 2 190 15 4.77645407864584 -0.185376945208104 5.79382868069727 -0.926669077194063
6 2 190 16 5.76322046650831 0.0719639464987556 4.77645407864584 -0.185376945208104
7 2 190 17 5.31355907257988 0.278661034009359 5.76322046650831 0.0719639464987556
8 2 190 18 3.37157002717156 -0.503240733992047 5.31355907257988 0.278661034009359
9 2 190 19 6.30886058743616 1.31839249209088 3.37157002717156 -0.503240733992047
10 2 190 20 4.51492480108042 0.453935332023587 6.30886058743616 1.31839249209088
1 3 190 21 5.88799850284735 1.19025549595866 NA NA
2 3 190 22 6.83780924024144 0.182874569737965 5.88799850284735 1.19025549595866
3 3 190 23 5.36218863902997 -1.43867152709251 6.83780924024144 0.182874569737965
4 3 190 24 5.4905557112281 0.088703214816698 5.36218863902997 -1.43867152709251
5 3 190 25 7.12371127840909 0.0986032050661143 5.4905557112281 0.088703214816698
6 3 190 26 5.49087114299031 0.512029798350531 7.12371127840909 0.0986032050661143
7 3 190 27 3.05441838358342 0.35542446199565 5.49087114299031 0.512029798350531
8 3 190 28 5.97139733418865 0.84509519669677 3.05441838358342 0.35542446199565
9 3 190 29 3.59825654546291 0.464675161187193 5.97139733418865 0.84509519669677
10 3 190 30 5.00931595527968 1.12560157040404 3.59825654546291 0.464675161187193
1 4 190 31 3.47026258778591 0.473701683741895 NA NA
2 4 190 32 4.06839523729697 0.967318671104809 3.47026258778591 0.473701683741895
3 4 190 33 5.46971951469199 1.82929911739804 4.06839523729697 0.967318671104809
4 4 190 34 5.38258183987515 -0.139421214861025 5.46971951469199 1.82929911739804
5 4 190 35 5.51361240165275 0.479474850135412 5.38258183987515 -0.139421214861025
6 4 190 36 4.64059637239633 0.853687589973602 5.51361240165275 0.479474850135412
7 4 190 37 4.69562276657088 0.162024966173801 4.64059637239633 0.853687589973602
8 4 190 38 4.64448752864001 0.214965847808719 4.69562276657088 0.162024966173801
9 4 190 39 5.84127486938677 -0.0157190923749082 4.64448752864001 0.214965847808719
10 4 190 40 4.01718636434027 0.435328319808929 5.84127486938677 -0.0157190923749082
1 5 190 41 4.60618990124995 -0.789443914136172 NA NA
2 5 190 42 6.43381814152544 0.290509226771827 4.60618990124995 -0.789443914136172
3 5 190 43 4.14142632866921 -0.31424031102928 6.43381814152544 0.290509226771827
4 5 190 44 6.32607925546888 -0.475163910137376 4.14142632866921 -0.31424031102928
5 5 190 45 5.77907070292494 -0.485211754157296 6.32607925546888 -0.475163910137376
6 5 190 46 4.80872367995127 -0.897132464269654 5.77907070292494 -0.485211754157296
7 5 190 47 6.54325684036308 -1.08722186816877 4.80872367995127 -0.897132464269654
8 5 190 48 6.30722393624913 -0.631376455699468 6.54325684036308 -1.08722186816877
9 5 190 49 4.56784456227297 0.15236850230103 6.30722393624913 -0.631376455699468
10 5 190 50 4.71043141829074 0.988960217570968 4.56784456227297 0.15236850230103
1 6 190 51 6.53475254465531 0.368851546509681 NA NA
2 6 190 52 6.00604702216088 0.189488192208083 6.53475254465531 0.368851546509681
3 6 190 53 6.5654912782472 1.01506195275662 6.00604702216088 0.189488192208083
4 6 190 54 6.35593105949355 -0.595441975977669 6.5654912782472 1.01506195275662
5 6 190 55 6.56650826618239 -0.942342473480258 6.35593105949355 -0.595441975977669
6 6 190 56 6.19497736969893 -0.673636388716428 6.56650826618239 -0.942342473480258
7 6 190 57 5.81240543148654 0.43422929281356 6.19497736969893 -0.673636388716428
8 6 190 58 5.60989392684777 0.571217222474439 5.81240543148654 0.43422929281356
9 6 190 59 4.40036015542368 -0.186550338139685 5.60989392684777 0.571217222474439
10 6 190 60 2.56094058536185 -0.325550217604716 4.40036015542368 -0.186550338139685
1 1 191 1 5.94799036289646 1.06102790840591 NA NA
2 1 191 2 4.84494090056403 -1.30275150494608 5.94799036289646 1.06102790840591
3 1 191 3 3.83297305923379 -0.891001342446675 4.84494090056403 -1.30275150494608
4 1 191 4 4.9660240883134 -0.452362862523157 3.83297305923379 -0.891001342446675
5 1 191 5 3.34809545699761 -0.215670914596976 4.9660240883134 -0.452362862523157
6 1 191 6 3.34600253350333 0.561559783446548 3.34809545699761 -0.215670914596976
7 1 191 7 4.83958431512383 0.144919358414324 3.34600253350333 0.561559783446548
8 1 191 8 6.01955994301288 -0.168643178363876 4.83958431512383 0.144919358414324
9 1 191 9 6.48955227101534 -1.60538229151276 6.01955994301288 -0.168643178363876
10 1 191 10 6.30335214572847 -1.49956174961995 6.48955227101534 -1.60538229151276
1 2 191 11 5.49115689334206 -0.380215907732189 NA NA
2 2 191 12 5.53366027321106 -0.248495166518671 5.49115689334206 -0.380215907732189
3 2 191 13 4.19862023832767 -0.250296722557672 5.53366027321106 -0.248495166518671
4 2 191 14 4.45289645271908 0.484681847977113 4.19862023832767 -0.250296722557672
5 2 191 15 4.83953047659663 0.0956148054280823 4.45289645271908 0.484681847977113
6 2 191 16 5.54632558054606 -0.137753922364321 4.83953047659663 0.0956148054280823
7 2 191 17 5.18752387389329 -1.26556807079128 5.54632558054606 -0.137753922364321
8 2 191 18 4.65548559543888 -1.21489805443399 5.18752387389329 -1.26556807079128
9 2 191 19 3.81122165525309 -1.87013324851206 4.65548559543888 -1.21489805443399
10 2 191 20 4.77875476553684 0.975347174373618 3.81122165525309 -1.87013324851206
1 3 191 21 4.99890215376926 -1.52046547440549 NA NA
2 3 191 22 5.49263366276997 -0.682608256478522 4.99890215376926 -1.52046547440549
3 3 191 23 5.17106661073332 -0.99476265452648 5.49263366276997 -0.682608256478522
4 3 191 24 4.21944425611264 -1.1323941942178 5.17106661073332 -0.99476265452648
5 3 191 25 3.07756304556786 0.31381581045218 4.21944425611264 -1.1323941942178
